Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,on File,12/31/2020,Retail Crypto‐Backed Loan,,,,Y,"$26,578.33",87
Name on File,Address on File,on File,1/10/2021,BPC Open and/or Term Loan,,,,,$1.71,87
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,87
Name on File,Address on File,on File,3/28/2021,Retail Crypto‐Backed Loan,,,,Y,"$130,594.93",87
Name on File,Address on File,on File,9/27/2019,Retail Crypto‐Backed Loan,,,,Y,"$17,924.16",88
Name on File,Address on File,on File,2/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$8,774.12",88
Name on File,Address on File,on File,3/30/2019,BPC Open and/or Term Loan,,,,,"$354,217.31",88
Name on File,Address on File,on File,3/30/2019,Retail Crypto‐Backed Loan,,,,Y,"$183,910.33",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$228.37,88
Name on File,Address on File,on File,9/23/2020,BPC Open and/or Term Loan,,,,,$0.04,88
Name on File,Address on File,on File,5/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$6,938.43",88
Name on File,Address on File,on File,6/26/2019,Retail Crypto‐Backed Loan,,,,Y,"$35,154.07",88
Name on File,Address on File,on File,11/10/2020,Retail Crypto‐Backed Loan,,,,Y,"$8,354.41",88
Name on File,Address on File,on File,1/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$30,467.84",88
Name on File,Address on File,on File,3/28/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,050.52",88
Name on File,Address on File,on File,3/7/2021,BPC Open and/or Term Loan,,,,,$581.78,88
Name on File,Address on File,on File,3/7/2021,Retail Crypto‐Backed Loan,,,,Y,"$546,215.64",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$1.54,88
Name on File,Address on File,on File,3/15/2019,Retail Crypto‐Backed Loan,,,,Y,"$21,900.47",88
Name on File,Address on File,on File,3/5/2019,BPC Open and/or Term Loan,,,,,"$4,196.71",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$243.14,88
Name on File,Address on File,on File,6/8/2021,BPC Open and/or Term Loan,,,,,"$200,000.00",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$956.06,88
Name on File,Address on File,on File,11/26/2020,Retail Crypto‐Backed Loan,,,,Y,"$34,468.33",88
Name on File,Address on File,on File,6/30/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,283.88",88
Name on File,Address on File,on File,9/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$40,839.88",88
Name on File,Address on File,on File,2/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$23,620.52",88
Name on File,Address on File,on File,12/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$3,187.74",88
Name on File,Address on File,on File,10/24/2018,BPC Open and/or Term Loan,,,,,"$1,805.65",88
Name on File,Address on File,on File,10/24/2018,Retail Crypto‐Backed Loan,,,,Y,"$13,911.27",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$4.62,88
Name on File,Address on File,on File,7/12/2020,BPC Open and/or Term Loan,,,,,"$1,834.42",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$4.55,88
Name on File,Address on File,on File,9/23/2020,BPC Open and/or Term Loan,,,,,$14.73,88
Name on File,Address on File,on File,9/23/2020,Retail Crypto‐Backed Loan,,,,Y,"$70,905.33",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$1.46,88
Name on File,Address on File,on File,12/1/2020,Retail Crypto‐Backed Loan,,,,Y,"$175,905.74",88
Name on File,Address on File,on File,12/4/2020,BPC Open and/or Term Loan,,,,,$1.32,88
Name on File,Address on File,on File,5/31/2020,BPC Open and/or Term Loan,,,,,"$513,820.60",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$8.10,88
Name on File,Address on File,on File,12/13/2020,Retail Crypto‐Backed Loan,,,,Y,"$31,240.94",88
Name on File,Address on File,on File,11/28/2020,Retail Crypto‐Backed Loan,,,,Y,"$19,175.36",88
Name on File,Address on File,on File,11/20/2020,Retail Crypto‐Backed Loan,,,,Y,"$22,989.39",88
Name on File,Address on File,on File,2/17/2021,Retail Crypto‐Backed Loan,,,,Y,"$32,736.73",88
Nevada Secretary of State,2250 Las Vegas Boulevard North Suite 400 Las Vegas NV 89030,1156,03/15/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",88
New Hampshire Secretary of State,State House Room 204 Concord NH 03301,0026,04/18/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",88
New Jersey Bureau of Securities Office,153 Halsey Street 6th Floor Newark NJ 7102,NA,02/14/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",88
New Mexico Regulation & Licensing Department,2550 Cerrillos Road 3rd Floor Sante Fe NM 87505,10MS,04/06/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",88
New York Equitable Building,120 Broadway New York NY 10271,2032,06/07/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",88
Name on File,Address on File,on File,1/25/2021,BPC Open and/or Term Loan,,,,,"$329,430.46",88
Name on File,Address on File,on File,1/25/2021,Retail Crypto‐Backed Loan,,,,Y,"$688,767.75",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$581.93,88
Name on File,Address on File,on File,9/12/2020,Retail Crypto‐Backed Loan,,,,Y,"$32,686.70",88
Name on File,Address on File,on File,10/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$15,882.17",88
Name on File,Address on File,on File,11/24/2020,Retail Crypto‐Backed Loan,,,,Y,"$39,877.44",88
Name on File,Address on File,on File,2/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$49,654.39",88
Name on File,Address on File,on File,1/30/2021,BPC Open and/or Term Loan,,,,,$14.71,88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.04,88
Name on File,Address on File,on File,11/21/2020,Retail Crypto‐Backed Loan,,,,Y,"$22,119.20",88
Name on File,Address on File,on File,5/12/2020,Retail Crypto‐Backed Loan,,,,Y,"$66,248.35",88
Name on File,Address on File,on File,4/28/2020,BPC Open and/or Term Loan,,,,,"$16,206,300.00",88
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$56.49,88
Name on File,Address on File,on File,10/23/2019,BPC Open and/or Term Loan,,,,,"$200,491.72",89
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$2.74,89
Name on File,Address on File,on File,3/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$20,095.81",89
Name on File,Address on File,on File,2/13/2021,BPC Open and/or Term Loan,,,,,$5.58,89
Name on File,Address on File,on File,2/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$363,684.25",89
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,89
Name on File,Address on File,on File,1/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,413.85",89
Name on File,Address on File,on File,12/18/2019,Retail Crypto‐Backed Loan,,,,Y,"$34,359.23",89
Name on File,Address on File,on File,2/26/2021,BPC Open and/or Term Loan,,,,,$95.50,89
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$7.21,89
Name on File,Address on File,on File,1/30/2021,Retail Crypto‐Backed Loan,,,,Y,"$39,219.25",89
Name on File,Address on File,on File,11/17/2020,BPC Open and/or Term Loan,,,,,$458.79,89
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$1.21,89
Name on File,Address on File,on File,3/20/2019,BPC Open and/or Term Loan,,,,,$415.75,89
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$1.10,89
Name on File,Address on File,on File,11/4/2019,Retail Crypto‐Backed Loan,,,,Y,"$1,966.27",89
Name on File,Address on File,on File,2/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$4,192.90",89
Name on File,Address on File,on File,10/29/2020,Retail Crypto‐Backed Loan,,,,Y,"$15,233.92",89
Name on File,Address on File,on File,2/22/2020,Retail Crypto‐Backed Loan,,,,Y,"$59,477.12",89
Name on File,Address on File,on File,12/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$5,592.05",89
Name on File,Address on File,on File,4/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$6,224.63",89
Name on File,Address on File,on File,11/15/2021,Retail Crypto‐Backed Loan,,,,Y,$864.12,89
Name on File,Address on File,on File,3/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$28,468.98",89
Name on File,Address on File,on File,6/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$522,519.72",89
Name on File,Address on File,on File,9/23/2019,Retail Crypto‐Backed Loan,,,,Y,"$36,464.18",89
Name on File,Address on File,on File,2/1/2020,Retail Crypto‐Backed Loan,,,,Y,"$92,712.36",89
Name on File,Address on File,on File,4/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,416.13",89
Name on File,Address on File,on File,5/29/2021,Retail Crypto‐Backed Loan,,,,Y,"$8,832.43",89
Name on File,Address on File,on File,8/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$19,691.34",89
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,643.87",89
Name on File,Address on File,on File,9/18/2019,Retail Crypto‐Backed Loan,,,,Y,"$60,449.50",89
Name on File,Address on File,on File,5/14/2020,Retail Crypto‐Backed Loan,,,,Y,"$1,003,494.10",89
Name on File,Address on File,on File,6/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$48,943.03",89
Name on File,Address on File,on File,1/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,060.85",89
Name on File,Address on File,on File,12/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$26,584.43",89
Name on File,Address on File,on File,1/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,153.09",89
Name on File,Address on File,on File,12/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$114,485.08",89
Name on File,Address on File,on File,12/20/2018,BPC Open and/or Term Loan,,,,,$1.42,89
Name on File,Address on File,on File,12/20/2018,Retail Crypto‐Backed Loan,,,,Y,"$1,684,754.95",89
Name on File,Address on File,on File,2/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$76,010.67",89
Name on File,Address on File,on File,8/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$45,539.70",89
Name on File,Address on File,on File,3/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$8,680.85",89
North Carolina Department of the Secretary of State,2 South Salisbury St Raleigh NC 27601,C010,09/12/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",89
North Dakota Insurance Department,600 East Boulevard Ave 5th Floor State Capitol Bismarck ND 58505,NA,04/22/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",89
Name on File,Address on File,on File,8/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$20,401.41",89
Name on File,Address on File,on File,12/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,207.06",89
Name on File,Address on File,on File,11/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,031.66",89
Name on File,Address on File,on File,6/19/2020,Retail Crypto‐Backed Loan,,,,Y,"$23,698.93",89
Name on File,Address on File,on File,12/13/2020,BPC Open and/or Term Loan,,,,,$297.95,89
Name on File,Address on File,on File,12/13/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,600,549.98",89
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.79,89
Name on File,Address on File,on File,4/17/2021,Retail Crypto‐Backed Loan,,,,Y,"$28,386.44",89
Name on File,Address on File,on File,1/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$32,045.33",89
Name on File,Address on File,on File,12/11/2020,Retail Crypto‐Backed Loan,,,,Y,"$37,267.68",89
Ohio ‐ Division of Securities,77 South High Street 22nd Floor Columbus OH 43215,2005,04/06/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",89
Oklahoma Securities Commission,204 North Robinson Avenue Suite 400 Oklahoma City OK 73102,1167,03/02/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",89
Name on File,Address on File,on File,3/7/2019,Retail Crypto‐Backed Loan,,,,Y,"$16,534.90",89
Name on File,Address on File,on File,6/5/2021,BPC Open and/or Term Loan,,,,,"$248,898.15",89
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$155.56,90
Name on File,Address on File,on File,7/28/2020,Retail Crypto‐Backed Loan,,,,Y,"$4,523.03",90
Name on File,Address on File,on File,6/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,559.17",90
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.07,90
Name on File,Address on File,on File,11/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$32,433.46",90
Name on File,Address on File,on File,12/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$7,012.90",90
Name on File,Address on File,on File,5/10/2020,Retail Crypto‐Backed Loan,,,,Y,"$13,775.36",90
Oregon Department of Consumer and Business Services,350 Winter Street NE Salem OR 97301,0038,06/23/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",90
Name on File,Address on File,on File,11/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$30,562.73",90
Name on File,Address on File,on File,12/1/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,356.52",90
Name on File,Address on File,on File,10/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,206.30",90
Name on File,Address on File,on File,10/13/2020,Retail Crypto‐Backed Loan,,,,Y,"$33,345.18",90
Name on File,Address on File,on File,6/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$8,734.99",90
Name on File,Address on File,on File,12/27/2020,Retail Crypto‐Backed Loan,,,,Y,"$13,570.77",90
Name on File,Address on File,on File,1/30/2021,Retail Crypto‐Backed Loan,,,,Y,"$48,748.61",90
Name on File,Address on File,on File,6/30/2021,Retail Crypto‐Backed Loan,,,,Y,"$10,978.40",90
Name on File,Address on File,on File,8/19/2020,Retail Crypto‐Backed Loan,,,,Y,"$20,963.98",90
Name on File,Address on File,on File,2/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,219.81",90
Name on File,Address on File,on File,11/5/2020,Retail Crypto‐Backed Loan,,,,Y,"$18,686.92",90
Name on File,Address on File,on File,4/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$23,902.29",90
Name on File,Address on File,on File,3/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$10,887.58",90
Name on File,Address on File,on File,7/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$54,116.70",90
Name on File,Address on File,on File,5/23/2020,Retail Crypto‐Backed Loan,,,,Y,"$1,245.13",90
Name on File,Address on File,on File,12/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$83,462.45",90
Name on File,Address on File,on File,1/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$43,081.59",90
Name on File,Address on File,on File,2/7/2021,Retail Crypto‐Backed Loan,,,,Y,"$38,246.87",90
Name on File,Address on File,on File,10/22/2020,Retail Crypto‐Backed Loan,,,,Y,"$106,775.61",90
Name on File,Address on File,on File,8/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$12,930.20",90
Name on File,Address on File,on File,11/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$15,480.69",90
Name on File,Address on File,on File,2/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,104.82",90
Name on File,Address on File,on File,4/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$213,026.82",90
Name on File,Address on File,on File,11/28/2020,Retail Crypto‐Backed Loan,,,,Y,"$8,108.26",90
Name on File,Address on File,on File,6/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,384.98",90
Name on File,Address on File,on File,4/30/2020,BPC Open and/or Term Loan,,,,,"$68,938.34",90
Name on File,Address on File,on File,4/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$151,424.18",90
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$40.98,90
Name on File,Address on File,on File,8/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$57,694.43",90
Name on File,Address on File,on File,4/22/2021,Retail Crypto‐Backed Loan,,,,Y,$173.72,90
Name on File,Address on File,on File,1/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$10,444.32",90
Name on File,Address on File,on File,2/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$20,677.31",90
Name on File,Address on File,on File,5/18/2020,Retail Crypto‐Backed Loan,,,,Y,"$27,222.02",90
Name on File,Address on File,on File,9/21/2019,BPC Open and/or Term Loan,,,,,$0.01,90
Name on File,Address on File,on File,5/3/2021,BPC Open and/or Term Loan,,,,,$3.55,90
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,90
Name on File,Address on File,on File,11/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$17,867.79",90
Name on File,Address on File,on File,5/2/2020,Retail Crypto‐Backed Loan,,,,Y,"$289,768.64",90
Name on File,Address on File,on File,8/20/2020,BPC Open and/or Term Loan,,,,,"$1,399.31",90
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.74,90
Name on File,Address on File,on File,10/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,026.67",90
Name on File,Address on File,on File,12/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$33,775.22",90
Name on File,Address on File,on File,2/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$159,641.61",90
Name on File,Address on File,on File,1/9/2021,Retail Crypto‐Backed Loan,,,,Y,"$50,346.49",90
Name on File,Address on File,on File,2/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,370.98",90
Name on File,Address on File,on File,2/9/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,029.00",90
Name on File,Address on File,on File,5/12/2019,Retail Crypto‐Backed Loan,,,,Y,"$120,250.75",90
Name on File,Address on File,on File,12/2/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,500.26",90
Name on File,Address on File,on File,8/24/2019,Retail Crypto‐Backed Loan,,,,Y,"$133,900.08",90
Name on File,Address on File,on File,4/1/2020,Retail Crypto‐Backed Loan,,,,Y,"$10,774.65",90
Name on File,Address on File,on File,12/5/2020,Retail Crypto‐Backed Loan,,,,Y,"$93,414.78",90
Name on File,Address on File,on File,2/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,601.96",90
Name on File,Address on File,on File,3/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,782.00",90
Name on File,Address on File,on File,11/29/2020,BPC Open and/or Term Loan,,,,,"$760,502.36",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$3,276.82",91
Name on File,Address on File,on File,10/20/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,000.22",91
Name on File,Address on File,on File,8/3/2019,Retail Crypto‐Backed Loan,,,,Y,"$1,196.94",91
Name on File,Address on File,on File,1/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$42,597.67",91
Name on File,Address on File,on File,2/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,093.03",91
Name on File,Address on File,on File,11/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$31,502.20",91
Name on File,Address on File,on File,2/21/2021,BPC Open and/or Term Loan,,,,,$17.42,91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.05,91
Name on File,Address on File,on File,12/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$19,407.05",91
Pennsylvania Department of Banking and Securities,17 N. Second Street Suite 1300 Harrisburg PA 17101,0018,05/03/22,Regulatory settlement outstanding payments,,,,,"$566,037.74",91
Name on File,Address on File,on File,12/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$31,842.40",91
Name on File,Address on File,on File,10/18/2020,Retail Crypto‐Backed Loan,,,,Y,"$4,970.39",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.05,91
Name on File,Address on File,on File,1/27/2021,Retail Crypto‐Backed Loan,,,,Y,"$5,817.51",91
Name on File,Address on File,on File,11/6/2020,BPC Open and/or Term Loan,,,,,"$5,291,436.87",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$11,740.92",91
Name on File,Address on File,on File,10/20/2021,BPC Open and/or Term Loan,,,,,"$897,987.08",91
Name on File,Address on File,on File,9/22/2020,BPC Open and/or Term Loan,,,,,"$896,180.33",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$3,236.61",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$3,237.30",91
Name on File,Address on File,on File,9/25/2020,BPC Open and/or Term Loan,,,,,$5.44,91
Name on File,Address on File,on File,9/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$535,844.09",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,91
Name on File,Address on File,on File,1/3/2021,BPC Open and/or Term Loan,,,,,"$798,016.85",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$222.97,91
Name on File,Address on File,on File,2/27/2021,Retail Crypto‐Backed Loan,,,,Y,"$35,329.73",91
Name on File,Address on File,on File,2/4/2021,BPC Open and/or Term Loan,,,,,$10.08,91
Name on File,Address on File,on File,2/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$100,427.03",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,91
Name on File,Address on File,on File,10/21/2020,BPC Open and/or Term Loan,,,,,"$311,828.47",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$42.91,91
Name on File,Address on File,on File,12/2/2020,Retail Crypto‐Backed Loan,,,,Y,"$35,167.67",91
Name on File,Address on File,on File,7/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$1,712.86",91
Name on File,Address on File,on File,2/20/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,215.32",91
Name on File,Address on File,on File,12/27/2020,Retail Crypto‐Backed Loan,,,,Y,"$3,019.46",91
Name on File,Address on File,on File,1/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$98,202.79",91
Name on File,Address on File,on File,6/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$113,136.18",91
Name on File,Address on File,on File,9/10/2020,BPC Open and/or Term Loan,,,,,$3.63,91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.02,91
Name on File,Address on File,on File,12/31/2020,BPC Open and/or Term Loan,,,,,"$226,156.12",91
Name on File,Address on File,on File,12/31/2020,Retail Crypto‐Backed Loan,,,,Y,"$485,702.81",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$341.08,91
Name on File,Address on File,on File,8/9/2020,Retail Crypto‐Backed Loan,,,,Y,"$18,850.93",91
Name on File,Address on File,on File,3/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$3,784.20",91
Name on File,Address on File,on File,8/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$18,892.21",91
Name on File,Address on File,on File,7/1/2020,Retail Crypto‐Backed Loan,,,,Y,"$174,175.38",91
Name on File,Address on File,on File,4/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$4,331.51",91
Name on File,Address on File,on File,2/1/2021,Retail Crypto‐Backed Loan,,,,Y,$481.89,91
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,206.30",91
Name on File,Address on File,on File,1/19/2021,BPC Open and/or Term Loan,,,,,$54.40,91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$206.28,91
Name on File,Address on File,on File,6/1/2021,BPC Open and/or Term Loan,,,,,$1.44,91
Name on File,Address on File,on File,6/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$384,488.52",91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,91
Name on File,Address on File,on File,4/19/2021,Retail Crypto‐Backed Loan,Y,Y,,Y,"$81,655.64",91
Name on File,Address on File,on File,1/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$74,062.79",91
Name on File,Address on File,on File,8/10/2020,Retail Crypto‐Backed Loan,,,,Y,"$5,150.81",91
Name on File,Address on File,on File,10/16/2020,Retail Crypto‐Backed Loan,,,,Y,"$299,330.36",91
Name on File,Address on File,on File,2/21/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,585.67",91
Name on File,Address on File,on File,10/8/2020,BPC Open and/or Term Loan,,,,,$15.55,91
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.08,92
Name on File,Address on File,on File,2/18/2020,BPC Open and/or Term Loan,,,,,$1.23,92
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,92
Name on File,Address on File,on File,5/4/2022,Institutional Loan,Y,,,Y,"$818,580.21",92
Name on File,Address on File,on File,5/12/2020,Retail Crypto‐Backed Loan,,,,Y,"$82,739.44",92
Name on File,Address on File,on File,4/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$54,210.07",92
Name on File,Address on File,on File,2/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$35,988.12",92
Name on File,Address on File,on File,6/7/2021,BPC Open and/or Term Loan,,,,,"$108,317.01",92
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$192.17,92
Name on File,Address on File,on File,1/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$62,886.65",92
Name on File,Address on File,on File,12/5/2020,Retail Crypto‐Backed Loan,,,,Y,"$27,378.73",92
Name on File,Address on File,on File,11/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,008.53",92
Name on File,Address on File,on File,1/11/2020,Retail Crypto‐Backed Loan,,,,Y,"$22,202.63",92
Name on File,Address on File,on File,3/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$18,603.05",92
Name on File,Address on File,on File,2/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$68,876.78",92
Name on File,Address on File,on File,1/29/2020,BPC Open and/or Term Loan,,,,,$10.29,92
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.03,92
Name on File,Address on File,on File,2/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,406.35",92
Name on File,Address on File,on File,5/12/2020,Retail Crypto‐Backed Loan,,,,Y,"$3,008.35",92
Name on File,Address on File,on File,8/24/2021,BPC Open and/or Term Loan,,,,,"$219,267.64",92
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$1.55,92
Name on File,Address on File,on File,12/31/2020,Retail Crypto‐Backed Loan,,,,Y,"$1,838.25",92
Name on File,Address on File,on File,7/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$169,168.85",92
Name on File,Address on File,on File,12/31/2020,Retail Crypto‐Backed Loan,,,,Y,"$16,206.30",92
Name on File,Address on File,on File,4/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$48,618.90",92
Name on File,Address on File,on File,4/16/2021,Institutional Loan,,,,Y,"$891,346.50",92
Name on File,Address on File,on File,3/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$28,668.11",92
Name on File,Address on File,on File,3/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,709.10",92
Name on File,Address on File,on File,2/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$34,257.07",92
Name on File,Address on File,on File,8/31/2020,BPC Open and/or Term Loan,,,,,$0.01,92
Name on File,Address on File,on File,8/31/2020,Retail Crypto‐Backed Loan,,,,Y,"$239,760.75",92
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$40.62,92
Name on File,Address on File,on File,5/29/2020,Retail Crypto‐Backed Loan,,,,Y,"$29,171.34",92
Name on File,Address on File,on File,2/7/2021,Retail Crypto‐Backed Loan,,,,Y,"$9,083.06",92
Name on File,Address on File,on File,12/15/2020,Retail Crypto‐Backed Loan,,,,Y,"$25,809.88",92
Name on File,Address on File,on File,3/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$1,613.01",92
Name on File,Address on File,on File,10/19/2020,Retail Crypto‐Backed Loan,,,,Y,"$64,198.20",92
