Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On file,1/31/2022 BIA,,,,,,$0.16,23
Name on File,Address on File,On file,3/3/2022 BIA,,,,,,"$9,836.27",23
Name on File,Address on File,On file,11/15/2020 BIA,,,,,,"$3,808.39",23
Name on File,Address on File,On file,7/5/2020 BIA,,,,,,$6.11,23
Name on File,Address on File,On file,1/20/2022 BIA,,,,,,"$5,075.49",23
Name on File,Address on File,On file,5/19/2022 BIA,,,,,,"$1,435.06",23
Name on File,Address on File,On file,1/14/2021 BIA,,,,,,"$28,714.01",23
Name on File,Address on File,On file,12/14/2021 BIA,,,,,,"$16,908.02",23
Name on File,Address on File,On file,5/8/2021 BIA,,,,,,$58.43,23
Name on File,Address on File,On file,5/27/2021 BIA,,,,,,$0.17,23
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,"$30,245.42",23
Name on File,Address on File,On file,4/16/2022 BIA,,,,,,$0.11,23
Name on File,Address on File,On file,5/13/2021 BIA,,,,,,$198.65,23
Name on File,Address on File,On file,9/22/2021 BIA,,,,,,$0.26,23
Name on File,Address on File,On file,11/2/2021 BIA,,,,,,$0.95,23
Name on File,Address on File,On file,4/21/2021 BIA,,,,,,"$11,671.21",23
Name on File,Address on File,On file,4/8/2022 BIA,,,,,,$55.03,23
Name on File,Address on File,On file,1/31/2022 BIA,,,,,,$43.58,23
Name on File,Address on File,On file,8/10/2021 BIA,,,,,,$979.26,23
Name on File,Address on File,On file,12/22/2020 BIA,,,,,,$293.76,23
Name on File,Address on File,On file,2/12/2021 BIA,,,,,,$293.85,23
Name on File,Address on File,On file,4/18/2021 BIA,,,,,,$73.88,23
Name on File,Address on File,On file,12/18/2021 BIA,,,,,,$239.77,23
Name on File,Address on File,On file,10/22/2021 BIA,,,,,,$19.27,23
Name on File,Address on File,On file,5/7/2022 BIA,,,,,,$105.40,23
Name on File,Address on File,On file,8/20/2021 BIA,,,,,,$127.24,23
Name on File,Address on File,On file,1/19/2022 BIA,,,,,,$765.53,23
Name on File,Address on File,On file,12/17/2020 BIA,,,,,,"$1,833.29",23
Name on File,Address on File,On file,11/22/2021 BIA,,,,,,$1.33,23
Name on File,Address on File,On file,4/20/2021 BIA,,,,,,$0.42,24
Name on File,Address on File,On file,10/22/2020 BIA,,,,,,$0.02,24
Name on File,Address on File,On file,1/9/2021 BIA,,,,,,$42.46,24
Name on File,Address on File,On file,3/31/2021 BIA,,,,,,"$12,249.18",24
Name on File,Address on File,On file,8/17/2021 BIA,,,,,,"$2,523.14",24
Name on File,Address on File,On file,5/29/2021 BIA,,,,,,$0.44,24
Name on File,Address on File,On file,4/15/2022 BIA,,,,,,"$6,856.08",24
Name on File,Address on File,On file,7/10/2020 BIA,,,,,,"$16,867.65",24
Name on File,Address on File,On file,3/31/2021 BIA,,,,,,$10.38,24
Name on File,Address on File,On file,4/6/2021 BIA,,,,,,"$1,014.90",24
Name on File,Address on File,On file,5/1/2022 BIA,,,,,,$6.02,24
Name on File,Address on File,On file,10/16/2021 BIA,,,,,,$0.17,24
Name on File,Address on File,On file,1/14/2022 BIA,,,,,,$7.61,24
Name on File,Address on File,On file,1/30/2021 BIA,,,,,,$9.75,24
Name on File,Address on File,On file,8/28/2021 BIA,,,,,,$113.68,24
Name on File,Address on File,On file,3/5/2021 BIA,,,,,,"$5,912.66",24
Name on File,Address on File,On file,3/20/2020 BIA,,,,,,"$19,022.22",24
Name on File,Address on File,On file,12/22/2020 BIA,,,,,,"$1,830.64",24
Name on File,Address on File,On file,3/18/2021 BIA,,,,,,$970.48,24
Name on File,Address on File,On file,9/22/2022 BIA,,,,,,$210.47,24
Name on File,Address on File,On file,12/6/2021 BIA,,,,,,$3.26,24
Name on File,Address on File,On file,10/21/2021 BIA,,,,,,$275.37,24
Name on File,Address on File,On file,9/13/2021 BIA,,,,,,"$1,329.48",24
Name on File,Address on File,On file,2/6/2022 BIA,,,,,,$0.10,24
Name on File,Address on File,On file,12/2/2021 BIA,,,,,,$693.16,24
Name on File,Address on File,On file,7/6/2020 BIA,,,,,,"$1,306.09",24
Name on File,Address on File,On file,2/9/2022 BIA,,,,,,$0.10,24
Name on File,Address on File,On file,11/18/2021 BIA,,,,,,$831.64,24
Name on File,Address on File,On file,12/4/2020 BIA,,,,,,$54.26,24
Name on File,Address on File,On file,3/29/2021 BIA,,,,,,"$7,673.97",24
Name on File,Address on File,On file,10/4/2021 BIA,,,,,,$358.88,24
Name on File,Address on File,On file,7/8/2020 BIA,,,,,,$10.90,24
Name on File,Address on File,On file,10/15/2020 BIA,,,,,,$887.64,24
Name on File,Address on File,On file,3/30/2021 BIA,,,,,,$0.50,24
Name on File,Address on File,On file,11/19/2021 BIA,,,,,,$34.25,24
Name on File,Address on File,On file,2/11/2021 BIA,,,,,,$31.73,24
Name on File,Address on File,On file,5/13/2022 BIA,,,,,,$49.78,24
Name on File,Address on File,On file,5/13/2020 BIA,,,,,,"$1,559.98",24
Name on File,Address on File,On file,4/6/2021 BIA,,,,,,$130.18,24
Name on File,Address on File,On file,3/17/2021 BIA,,,,,,$0.83,24
Name on File,Address on File,On file,12/5/2021 BIA,,,,,,$0.65,24
Name on File,Address on File,On file,8/5/2021 BIA,,,,,,"$4,298.01",24
Name on File,Address on File,On file,1/5/2022 BIA,,,,,,$0.03,24
Name on File,Address on File,On file,2/15/2021 BIA,,,,,,$0.18,24
Name on File,Address on File,On file,3/24/2022 BIA,,,,,,$55.09,24
Name on File,Address on File,On file,10/18/2021 BIA,,,,,,$0.02,24
Name on File,Address on File,On file,2/7/2022 BIA,,,,,,$784.84,24
Name on File,Address on File,On file,2/8/2021 BIA,,,,,,$22.08,24
Name on File,Address on File,On file,4/16/2022 BIA,,,,,,$189.42,24
Name on File,Address on File,On file,6/16/2021 BIA,,,,,,"$2,036.31",24
Name on File,Address on File,On file,4/7/2021 BIA,,,,,,$885.97,24
Name on File,Address on File,On file,6/2/2022 BIA,,,,,,$29.88,24
Name on File,Address on File,On file,2/2/2021 BIA,,,,,,"$1,540.01",24
Name on File,Address on File,On file,1/13/2021 BIA,,,,,,"$2,949.32",24
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,$823.53,24
Name on File,Address on File,On file,4/2/2021 BIA,,,,,,$1.60,24
Name on File,Address on File,On file,3/7/2021 BIA,,,,,,"$5,879.36",24
Name on File,Address on File,On file,5/19/2021 BIA,,,,,,"$5,697.39",24
Name on File,Address on File,On file,3/1/2021 BIA,,,,,,"$30,908.23",24
Name on File,Address on File,On file,11/13/2020 BIA,,,,,,"$24,100.79",24
Name on File,Address on File,On file,2/20/2021 BIA,,,,,,$1.46,24
Name on File,Address on File,On file,2/14/2022 BIA,,,,,,$1.13,24
Name on File,Address on File,On file,8/8/2020 BIA,,,,,,"$12,965.69",24
Name on File,Address on File,On file,12/30/2021 BIA,,,,,,$96.93,25
Name on File,Address on File,On file,1/3/2022 BIA,,,,,,$116.04,25
Name on File,Address on File,On file,3/28/2021 BIA,,,,,,$17.14,25
Name on File,Address on File,On file,2/17/2022 BIA,,,,,,$3.53,25
Name on File,Address on File,On file,9/21/2021 BIA,,,,,,$0.92,25
Name on File,Address on File,On file,11/30/2021 BIA,,,,,,"$7,040.30",25
Name on File,Address on File,On file,8/4/2021 BIA,,,,,,$0.35,25
Name on File,Address on File,On file,10/4/2021 BIA,,,,,,$11.08,25
Name on File,Address on File,On file,12/4/2021 BIA,,,,,,$354.65,25
Name on File,Address on File,On file,4/16/2021 BIA,,,,,,$669.95,25
Name on File,Address on File,On file,11/3/2020 BIA,,,,,,"$13,084.56",25
Name on File,Address on File,On file,1/12/2021 BIA,,,,,,$480.24,25
Name on File,Address on File,On file,1/19/2021 BIA,,,,,,$0.30,25
Name on File,Address on File,On file,4/7/2022 BIA,,,,,,$12.64,25
Name on File,Address on File,On file,3/1/2021 BIA,,,,,,$379.68,25
Name on File,Address on File,On file,4/25/2020 BIA,,,,,,"$2,260.63",25
Name on File,Address on File,On file,4/30/2021 BIA,,,,,,$10.98,25
Name on File,Address on File,On file,6/8/2021 BIA,,,,,,$339.13,25
Name on File,Address on File,On file,12/8/2020 BIA,,,,,,"$1,791.11",25
Name on File,Address on File,On file,1/15/2022 BIA,,,,,,$0.20,25
Name on File,Address on File,On file,11/28/2021 BIA,,,,,,$351.29,25
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,$7.22,25
Name on File,Address on File,On file,7/7/2020 BIA,,,,,,"$1,878.38",25
Name on File,Address on File,On file,10/17/2021 BIA,,,,,,$710.36,25
Name on File,Address on File,On file,6/19/2021 BIA,,,,,,$174.35,25
Name on File,Address on File,On file,10/24/2020 BIA,,,,,,"$6,227.31",25
Name on File,Address on File,On file,5/1/2021 BIA,,,,,,$0.27,25
Name on File,Address on File,On file,12/23/2021 BIA,,,,,,$0.10,25
Name on File,Address on File,On file,11/7/2021 BIA,,,,,,$70.54,25
Name on File,Address on File,On file,4/23/2021 BIA,,,,,,$6.03,25
Name on File,Address on File,On file,11/14/2021 BIA,,,,,,$447.99,25
Name on File,Address on File,On file,11/22/2020 BIA,,,,,,$5.09,25
Name on File,Address on File,On file,10/26/2020 BIA,,,,,,$870.16,25
Name on File,Address on File,On file,4/14/2021 BIA,,,,,,"$2,757.08",25
Name on File,Address on File,On file,2/18/2021 BIA,,,,,,"$6,025.87",25
Name on File,Address on File,On file,11/29/2020 BIA,,,,,,$70.48,25
Name on File,Address on File,On file,3/25/2021 BIA,,,,,,"$1,338.58",25
Name on File,Address on File,On file,5/12/2021 BIA,,,,,,"$8,952.80",25
Name on File,Address on File,On file,3/2/2022 BIA,,,,,,$315.53,25
Name on File,Address on File,On file,11/14/2020 BIA,,,,,,"$3,601.78",25
Name on File,Address on File,On file,12/13/2021 BIA,,,,,,"$11,914.68",25
Name on File,Address on File,On file,5/14/2021 BIA,,,,,,$5.93,25
Name on File,Address on File,On file,3/2/2022 BIA,,,,,,$7.80,25
Name on File,Address on File,On file,1/12/2022 BIA,,,,,,$265.64,25
Name on File,Address on File,On file,2/12/2022 BIA,,,,,,$15.03,25
Name on File,Address on File,On file,1/4/2022 BIA,,,,,,$291.29,25
Name on File,Address on File,On file,3/8/2022 BIA,,,,,,"$4,456.03",25
Name on File,Address on File,On file,3/11/2021 BIA,,,,,,$484.48,25
Name on File,Address on File,On file,2/24/2021 BIA,,,,,,$176.42,25
Name on File,Address on File,On file,6/4/2021 BIA,,,,,,"$25,084.51",25
Name on File,Address on File,On file,3/20/2021 BIA,,,,,,"$1,762.12",25
Name on File,Address on File,On file,4/6/2022 BIA,,,,,,"$3,188.65",25
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,$0.09,25
Name on File,Address on File,On file,12/18/2020 BIA,,,,,,$18.39,25
Name on File,Address on File,On file,12/14/2021 BIA,,,,,,$446.74,25
Name on File,Address on File,On file,10/24/2021 BIA,,,,,,$98.43,25
Name on File,Address on File,On file,9/5/2021 BIA,,,,,,"$1,631.58",25
Name on File,Address on File,On file,5/5/2021 BIA,,,,,,$5.40,25
Name on File,Address on File,On file,9/20/2021 BIA,,,,,,"$6,741.59",25
Name on File,Address on File,On file,12/9/2021 BIA,,,,,,"$1,285.89",25
Name on File,Address on File,On file,4/16/2022 BIA,,,,,,$272.73,25
Name on File,Address on File,On file,5/4/2021 BIA,,,,,,"$1,081.46",25
Name on File,Address on File,On file,4/28/2021 BIA,,,,,,"$1,129.12",25
Name on File,Address on File,On file,1/17/2021 BIA,,,,,,"$6,645.06",26
Name on File,Address on File,On file,1/22/2022 BIA,,,,,,$956.91,26
Name on File,Address on File,On file,6/21/2021 BIA,,,,,,$11.39,26
Name on File,Address on File,On file,8/21/2021 BIA,,,,,,$130.81,26
Name on File,Address on File,On file,7/30/2019 BIA,,,,,,$0.01,26
Name on File,Address on File,On file,1/10/2022 BIA,,,,,,"$9,217.17",26
Name on File,Address on File,On file,3/6/2022 BIA,,,,,,$0.08,26
Name on File,Address on File,On file,12/17/2021 BIA,,,,,,$72.38,26
Name on File,Address on File,On file,1/21/2022 BIA,,,,,,"$1,789.96",26
Name on File,Address on File,On file,6/13/2021 BIA,,,,,,$10.55,26
Name on File,Address on File,On file,2/15/2022 BIA,,,,,,"$1,815.65",26
Name on File,Address on File,On file,6/5/2021 BIA,,,,,,$31.76,26
Name on File,Address on File,On file,2/2/2022 BIA,,,,,,$0.84,26
Name on File,Address on File,On file,1/12/2022 BIA,,,,,,$22.03,26
Name on File,Address on File,On file,3/24/2022 BIA,,,,,,$709.08,26
Name on File,Address on File,On file,11/3/2021 BIA,,,,,,$0.24,26
Name on File,Address on File,On file,8/18/2022 BIA,,,,,,"$1,336.35",26
Name on File,Address on File,On file,9/28/2021 BIA,,,,,,$6.14,26
Name on File,Address on File,On file,5/19/2022 BIA,,,,,,$0.56,26
Name on File,Address on File,On file,4/11/2022 BIA,,,,,,"$1,644.46",26
Name on File,Address on File,On file,12/9/2021 BIA,,,,,,"$4,871.94",26
Name on File,Address on File,On file,9/25/2020 BIA,,,,,,$1.46,26
Name on File,Address on File,On file,1/7/2022 BIA,,,,,,$45.59,26
Name on File,Address on File,On file,12/15/2021 BIA,,,,,,$86.56,26
Name on File,Address on File,On file,11/28/2020 BIA,,,,,,$357.12,26
Name on File,Address on File,On file,2/14/2021 BIA,,,,,,$435.22,26
Name on File,Address on File,On file,12/6/2021 BIA,,,,,,$47.66,26
Name on File,Address on File,On file,6/13/2021 BIA,,,,,,$583.90,26
Name on File,Address on File,On file,10/26/2020 BIA,,,,,,$117.86,26
Name on File,Address on File,On file,6/23/2021 BIA,,,,,,$7.61,26
Name on File,Address on File,On file,3/21/2021 BIA,,,,,,"$36,395.74",26
Name on File,Address on File,On file,4/14/2020 BIA,,,,,,"$10,450.45",26
Name on File,Address on File,On file,8/26/2021 BIA,,,,,,$0.15,26
Name on File,Address on File,On file,6/12/2021 BIA,,,,,,$0.04,26
Name on File,Address on File,On file,1/3/2022 BIA,,,,,,$0.01,26
Name on File,Address on File,On file,10/28/2021 BIA,,,,,,$6.95,26
Name on File,Address on File,On file,5/9/2022 BIA,,,,,,$164.82,26
Name on File,Address on File,On file,2/1/2022 BIA,,,,,,$186.58,26
Name on File,Address on File,On file,1/15/2022 BIA,,,,,,$119.41,26
Name on File,Address on File,On file,4/3/2021 BIA,,,,,,$93.56,26
Name on File,Address on File,On file,2/5/2022 BIA,,,,,,$11.19,26
Name on File,Address on File,On file,1/8/2021 BIA,,,,,,"$4,013.28",26
Name on File,Address on File,On file,4/17/2021 BIA,,,,,,$514.37,26
Name on File,Address on File,On file,2/28/2022 BIA,,,,,,$20.79,26
Name on File,Address on File,On file,2/14/2021 BIA,,,,,,"$3,908.62",26
Name on File,Address on File,On file,3/16/2021 BIA,,,,,,"$1,593.15",26
Name on File,Address on File,On file,11/23/2021 BIA,,,,,,$172.82,26
Name on File,Address on File,On file,4/22/2021 BIA,,,,,,"$14,524.88",26
Name on File,Address on File,On file,2/9/2022 BIA,,,,,,$78.84,26
Name on File,Address on File,On file,10/16/2021 BIA,,,,,,$41.09,26
Name on File,Address on File,On file,1/27/2022 BIA,,,,,,$0.06,26
Name on File,Address on File,On file,5/18/2021 BIA,,,,,,"$11,792.65",26
Name on File,Address on File,On file,6/16/2020 BIA,,,,,,"$6,806.95",26
Name on File,Address on File,On file,2/15/2021 BIA,,,,,,$316.37,26
Name on File,Address on File,On file,3/7/2022 BIA,,,,,,$34.14,26
Name on File,Address on File,On file,4/27/2021 BIA,,,,,,$2.60,26
Name on File,Address on File,On file,8/24/2021 BIA,,,,,,$537.38,26
Name on File,Address on File,On file,2/25/2022 BIA,,,,,,"$3,298.94",26
Name on File,Address on File,On file,5/7/2022 BIA,,,,,,$2.22,26
Name on File,Address on File,On file,5/19/2021 BIA,,,,,,"$1,364.82",26
Name on File,Address on File,On file,10/13/2021 BIA,,,,,,"$1,017.18",26
Name on File,Address on File,On file,2/8/2022 BIA,,,,,,"$1,632.69",26
Name on File,Address on File,On file,3/2/2021 BIA,,,,,,$70.29,26
Name on File,Address on File,On file,3/11/2021 BIA,,,,,,"$13,032.81",27
Name on File,Address on File,On file,12/28/2021 BIA,,,,,,"$4,306.10",27
Name on File,Address on File,On file,1/9/2021 BIA,,,,,,$307.70,27
Name on File,Address on File,On file,12/27/2020 BIA,,,,,,$825.63,27
Name on File,Address on File,On file,1/31/2022 BIA,,,,,,$0.86,27
Name on File,Address on File,On file,1/3/2022 BIA,,,,,,$0.02,27
Name on File,Address on File,On file,4/24/2022 BIA,,,,,,"$1,899.85",27
Name on File,Address on File,On file,9/3/2021 BIA,,,,,,$0.62,27
Name on File,Address on File,On file,9/9/2021 BIA,,,,,,$0.08,27
Name on File,Address on File,On file,4/25/2021 BIA,,,,,,$853.56,27
Name on File,Address on File,On file,2/15/2021 BIA,,,,,,$213.72,27
Name on File,Address on File,On file,12/21/2020 BIA,,,,,,$727.06,27
Name on File,Address on File,On file,3/11/2021 BIA,,,,,,"$15,973.24",27
Name on File,Address on File,On file,1/1/2022 BIA,,,,,,$0.34,27
Name on File,Address on File,On file,11/23/2021 BIA,,,,,,$34.21,27
Name on File,Address on File,On file,8/31/2021 BIA,,,,,,$65.48,27
Name on File,Address on File,On file,5/18/2022 BIA,,,,,,$163.82,27
Name on File,Address on File,On file,1/8/2022 BIA,,,,,,"$4,802.29",27
Name on File,Address on File,On file,2/15/2022 BIA,,,,,,"$2,442.89",27
Name on File,Address on File,On file,6/14/2021 BIA,,,,,,$506.93,27
Name on File,Address on File,On file,10/20/2021 BIA,,,,,,"$1,092.02",27
Name on File,Address on File,On file,1/3/2021 BIA,,,,,,$35.57,27
Name on File,Address on File,On file,5/14/2021 BIA,,,,,,"$2,389.09",27
Name on File,Address on File,On file,10/28/2021 BIA,,,,,,$979.58,27
Name on File,Address on File,On file,12/23/2020 BIA,,,,,,$56.55,27
Name on File,Address on File,On file,3/3/2022 BIA,,,,,,$2.55,27
Name on File,Address on File,On file,1/12/2021 BIA,,,,,,"$1,764.74",27
Name on File,Address on File,On file,8/16/2020 BIA,,,,,,"$1,913.71",27
Name on File,Address on File,On file,1/27/2021 BIA,,,,,,$14.56,27
Name on File,Address on File,On file,11/18/2020 BIA,,,,,,"$30,647.63",27
Name on File,Address on File,On file,6/28/2021 BIA,,,,,,"$19,594.94",27
Name on File,Address on File,On file,1/4/2022 BIA,,,,,,$31.92,27
Name on File,Address on File,On file,5/6/2022 BIA,,,,,,$1.40,27
Name on File,Address on File,On file,1/26/2021 BIA,,,,,,"$3,142.03",27
Name on File,Address on File,On file,5/28/2021 BIA,,,,,,$28.78,27
Name on File,Address on File,On file,2/12/2022 BIA,,,,,,$41.31,27
Name on File,Address on File,On file,5/6/2022 BIA,,,,,,$92.04,27
Name on File,Address on File,On file,1/24/2022 BIA,,,,,,$0.49,27
Name on File,Address on File,On file,1/25/2022 BIA,,,,,,$12.65,27
Name on File,Address on File,On file,6/28/2021 BIA,,,,,,$198.60,27
Name on File,Address on File,On file,2/23/2021 BIA,,,,,,$4.56,27
Name on File,Address on File,On file,11/23/2021 BIA,,,,,,$51.81,27
Name on File,Address on File,On file,6/13/2021 BIA,,,,,,"$2,038.87",27
Name on File,Address on File,On file,4/3/2021 BIA,,,,,,$411.85,27
Name on File,Address on File,On file,12/19/2021 BIA,,,,,,$389.29,27
Name on File,Address on File,On file,2/22/2021 BIA,,,,,,"$3,387.78",27
Name on File,Address on File,On file,2/19/2021 BIA,,,,,,$0.15,27
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,$380.73,27
Name on File,Address on File,On file,11/15/2021 BIA,,,,,,$766.57,27
Name on File,Address on File,On file,2/19/2022 BIA,,,,,,$0.24,27
Name on File,Address on File,On file,1/19/2021 BIA,,,,,,$273.73,27
Name on File,Address on File,On file,4/16/2022 BIA,,,,,,$835.61,27
Name on File,Address on File,On file,4/21/2021 BIA,,,,,,$688.23,27
Name on File,Address on File,On file,12/12/2020 BIA,,,,,,"$96,472.66",27
Name on File,Address on File,On file,8/27/2021 BIA,,,,,,$752.50,27
Name on File,Address on File,On file,11/2/2021 BIA,,,,,,$171.49,27
Name on File,Address on File,On file,11/30/2021 BIA,,,,,,$33.77,27
Name on File,Address on File,On file,8/28/2021 BIA,,,,,,$137.80,27
Name on File,Address on File,On file,12/23/2021 BIA,,,,,,"$1,930.45",27
Name on File,Address on File,On file,9/10/2020 BIA,,,,,,$36.51,27
Name on File,Address on File,On file,7/6/2021 BIA,,,,,,"$2,622.16",27
Name on File,Address on File,On file,5/4/2021 BIA,,,,,,$0.48,27
Name on File,Address on File,On file,4/15/2021 BIA,,,,,,"$3,259.99",27
Name on File,Address on File,On file,4/23/2020 BIA,,,,,,"$15,911.25",28
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,$975.69,28
Name on File,Address on File,On file,10/10/2020 BIA,,,,,,$15.68,28
Name on File,Address on File,On file,12/31/2020 BIA,,,,,,$114.91,28
Name on File,Address on File,On file,8/1/2021 BIA,,,,,,$208.57,28
Name on File,Address on File,On file,3/14/2021 BIA,,,,,,"$4,988.14",28
Name on File,Address on File,On file,7/22/2021 BIA,,,,,,$931.38,28
Name on File,Address on File,On file,6/25/2020 BIA,,,,,,$0.34,28
Name on File,Address on File,On file,6/12/2021 BIA,,,,,,$109.43,28
Name on File,Address on File,On file,10/16/2021 BIA,,,,,,$469.38,28
Name on File,Address on File,On file,3/12/2021 BIA,,,,,,$696.69,28
Name on File,Address on File,On file,1/13/2021 BIA,,,,,,"$1,476.41",28
Name on File,Address on File,On file,1/14/2021 BIA,,,,,,$1.42,28
Name on File,Address on File,On file,10/19/2020 BIA,,,,,,$7.46,28
Name on File,Address on File,On file,2/19/2021 BIA,,,,,,"$7,544.99",28
Name on File,Address on File,On file,5/13/2022 BIA,,,,,,$1.10,28
Name on File,Address on File,On file,1/11/2022 BIA,,,,,,$3.62,28
Name on File,Address on File,On file,2/23/2022 BIA,,,,,,$4.27,28
Name on File,Address on File,On file,6/5/2021 BIA,,,,,,$87.19,28
Name on File,Address on File,On file,1/6/2021 BIA,,,,,,"$1,635.53",28
Name on File,Address on File,On file,11/26/2021 BIA,,,,,,$260.89,28
Name on File,Address on File,On file,6/5/2021 BIA,,,,,,$216.50,28
Name on File,Address on File,On file,6/12/2021 BIA,,,,,,"$16,628.74",28
Name on File,Address on File,On file,4/6/2021 BIA,,,,,,"$6,212.34",28
Name on File,Address on File,On file,1/30/2022 BIA,,,,,,"$3,626.18",28
Name on File,Address on File,On file,9/5/2021 BIA,,,,,,$232.30,28
Name on File,Address on File,On file,7/1/2021 BIA,,,,,,$9.24,28
Name on File,Address on File,On file,1/7/2021 BIA,,,,,,"$1,052.19",28
Name on File,Address on File,On file,1/18/2022 BIA,,,,,,$233.90,28
Name on File,Address on File,On file,12/12/2021 BIA,,,,,,"$1,930.49",28
Name on File,Address on File,On file,7/27/2021 BIA,,,,,,"$2,023.27",28
Name on File,Address on File,On file,2/3/2021 BIA,,,,,,$295.55,28
Name on File,Address on File,On file,6/8/2021 BIA,,,,,,$6.92,28
Name on File,Address on File,On file,2/13/2021 BIA,,,,,,"$72,310.26",28
Name on File,Address on File,On file,1/16/2022 BIA,,,,,,$952.80,28
Name on File,Address on File,On file,12/4/2021 BIA,,,,,,"$5,059.13",28
Name on File,Address on File,On file,1/4/2022 BIA,,,,,,$244.09,28
Name on File,Address on File,On file,5/1/2021 BIA,,,,,,"$6,454.20",28
Name on File,Address on File,On file,1/30/2021 BIA,,,,,,$483.11,28
Name on File,Address on File,On file,4/13/2021 BIA,,,,,,"$4,098.93",28
Name on File,Address on File,On file,3/22/2021 BIA,,,,,,"$1,524.87",28
Name on File,Address on File,On file,2/13/2022 BIA,,,,,,$1.02,28
Name on File,Address on File,On file,2/19/2021 BIA,,,,,,$828.59,28
Name on File,Address on File,On file,9/21/2021 BIA,,X,,,,$1.76,28
Name on File,Address on File,On file,6/18/2021 BIA,,,,,,$281.56,28
Name on File,Address on File,On file,3/17/2022 BIA,,,,,,$0.66,28
Name on File,Address on File,On file,8/23/2021 BIA,,,,,,$192.15,28
Name on File,Address on File,On file,2/6/2022 BIA,,,,,,$3.04,28
Name on File,Address on File,On file,10/24/2021 BIA,,,,,,$151.28,28
Name on File,Address on File,On file,8/16/2021 BIA,,,,,,$34.43,28
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,"$18,687.05",28
Name on File,Address on File,On file,4/14/2021 BIA,,,,,,$0.05,28
Name on File,Address on File,On file,4/8/2022 BIA,,,,,,"$2,112.73",28
Name on File,Address on File,On file,9/27/2021 BIA,,,,,,"$1,298.55",28
Name on File,Address on File,On file,6/17/2021 BIA,,,,,,$6.83,28
Name on File,Address on File,On file,5/19/2021 BIA,,,,,,$1.47,28
Name on File,Address on File,On file,1/16/2022 BIA,,,,,,$794.72,28
Name on File,Address on File,On file,2/3/2022 BIA,,,,,,$0.24,28
Name on File,Address on File,On file,3/15/2021 BIA,,,,,,$3.49,28
Name on File,Address on File,On file,12/1/2021 BIA,,,,,,$82.96,28
Name on File,Address on File,On file,9/3/2019 BIA,,,,,,$929.68,28
Name on File,Address on File,On file,3/25/2021 BIA,,,,,,$0.09,28
Name on File,Address on File,On file,11/23/2020 BIA,,,,,,$851.68,28
Name on File,Address on File,On file,1/30/2021 BIA,,,,,,"$25,025.24",29
Name on File,Address on File,On file,9/17/2020 BIA,,,,,,$52.39,29
Name on File,Address on File,On file,2/12/2021 BIA,,,,,,"$5,261.90",29
Name on File,Address on File,On file,2/25/2021 BIA,,,,,,"$1,050.94",29
Name on File,Address on File,On file,2/28/2022 BIA,,,,,,$105.95,29
Name on File,Address on File,On file,4/25/2021 BIA,,,,,,$2.18,29
Name on File,Address on File,On file,2/7/2020 BIA,,,,,,$22.47,29
Name on File,Address on File,On file,1/18/2020 BIA,,,,,,$329.24,29
Name on File,Address on File,On file,5/6/2021 BIA,,,,,,"$6,188.39",29
Name on File,Address on File,On file,1/2/2021 BIA,,,,,,$131.35,29
Name on File,Address on File,On file,8/21/2021 BIA,,,,,,$896.94,29
Name on File,Address on File,On file,4/5/2022 BIA,,,,,,$0.34,29
Name on File,Address on File,On file,8/15/2021 BIA,,,,,,"$101,757.09",29
Name on File,Address on File,On file,1/2/2022 BIA,,,,,,$5.44,29
Name on File,Address on File,On file,12/30/2021 BIA,,,,,,$7.03,29
Name on File,Address on File,On file,9/6/2021 BIA,,,,,,$0.34,29
Name on File,Address on File,On file,10/24/2021 BIA,,,,,,$546.79,29
Name on File,Address on File,On file,8/4/2020 BIA,,,,,,$40.52,29
Name on File,Address on File,On file,12/1/2020 BIA,,,,,,$4.21,29
Name on File,Address on File,On file,3/7/2021 BIA,,,,,,"$2,308.30",29
Name on File,Address on File,On file,3/23/2022 BIA,,,,,,$44.04,29
Name on File,Address on File,On file,6/27/2021 BIA,,,,,,$1.94,29
Name on File,Address on File,On file,2/8/2021 BIA,,,,,,$0.49,29
Name on File,Address on File,On file,10/22/2021 BIA,,,,,,"$4,854.68",29
Name on File,Address on File,On file,3/17/2021 BIA,,,,,,$180.10,29
Name on File,Address on File,On file,12/24/2020 BIA,,,,,,$48.49,29
Name on File,Address on File,On file,1/7/2021 BIA,,,,,,"$16,478.90",29
Name on File,Address on File,On file,10/5/2021 BIA,,,,,,$138.56,29
Name on File,Address on File,On file,11/22/2021 BIA,,,,,,$0.84,29
Name on File,Address on File,On file,5/12/2021 BIA,,,,,,$0.66,29
Name on File,Address on File,On file,7/27/2021 BIA,,,,,,"$1,992.21",29
Name on File,Address on File,On file,12/6/2020 BIA,,,,,,"$3,209.36",29
Name on File,Address on File,On file,12/1/2020 BIA,,,,,,$5.70,29
